,fridge
2013-07-02 18:03:18+01:00,2.6088066
2013-07-02 18:03:24+01:00,2.87677
2013-07-02 18:03:30+01:00,2.3988304
2013-07-02 18:03:36+01:00,2.7104454
2013-07-02 18:03:42+01:00,2.422245
2013-07-02 18:03:48+01:00,2.746025
2013-07-02 18:03:54+01:00,2.7288094
2013-07-02 18:04:00+01:00,2.582573
2013-07-02 18:04:06+01:00,2.4895287
2013-07-02 18:04:12+01:00,2.7717896
2013-07-02 18:04:18+01:00,2.4202003
2013-07-02 18:04:24+01:00,3.019699
2013-07-02 18:04:30+01:00,2.549183
2013-07-02 18:04:36+01:00,2.7598915
2013-07-02 18:04:42+01:00,2.7712708
2013-07-02 18:04:48+01:00,2.916481
2013-07-02 18:04:54+01:00,2.3440933
2013-07-02 18:05:00+01:00,2.5197754
2013-07-02 18:05:06+01:00,2.4224663
2013-07-02 18:05:12+01:00,2.5832481
2013-07-02 18:05:18+01:00,2.2283974
2013-07-02 18:05:24+01:00,2.5298653
2013-07-02 18:05:30+01:00,2.5343018
2013-07-02 18:05:36+01:00,2.522953
2013-07-02 18:05:42+01:00,2.129078
2013-07-02 18:05:48+01:00,2.4168663
2013-07-02 18:05:54+01:00,2.3516312
2013-07-02 18:06:00+01:00,2.766796
2013-07-02 18:06:06+01:00,2.0744781
2013-07-02 18:06:12+01:00,2.6653824
2013-07-02 18:06:18+01:00,2.3112602
2013-07-02 18:06:24+01:00,2.2750893
2013-07-02 18:06:30+01:00,2.2183685
2013-07-02 18:06:36+01:00,2.1669884
2013-07-02 18:06:42+01:00,1.8668633
2013-07-02 18:06:48+01:00,2.3925247
2013-07-02 18:06:54+01:00,1.8617592
2013-07-02 18:07:00+01:00,2.6631584
2013-07-02 18:07:06+01:00,2.0283432
2013-07-02 18:07:12+01:00,2.2037277
2013-07-02 18:07:18+01:00,1.8641167
2013-07-02 18:07:24+01:00,2.3028946
2013-07-02 18:07:30+01:00,2.041031
2013-07-02 18:07:36+01:00,2.1036835
2013-07-02 18:07:42+01:00,1.9420013
2013-07-02 18:07:48+01:00,2.3816452
2013-07-02 18:07:54+01:00,1.8027191
2013-07-02 18:08:00+01:00,2.348652
2013-07-02 18:08:06+01:00,1.8718758
2013-07-02 18:08:12+01:00,1.9699364
2013-07-02 18:08:18+01:00,1.8724976
2013-07-02 18:08:24+01:00,2.2938309
2013-07-02 18:08:30+01:00,1.1699638
2013-07-02 18:08:36+01:00,2.5384216
2013-07-02 18:08:42+01:00,1.9155884
2013-07-02 18:08:48+01:00,2.1550446
2013-07-02 18:08:54+01:00,1.8391495
2013-07-02 18:09:00+01:00,2.2507172
2013-07-02 18:09:06+01:00,1.6703529
2013-07-02 18:09:12+01:00,2.32016
2013-07-02 18:09:18+01:00,1.8041267
2013-07-02 18:09:24+01:00,2.1154747
2013-07-02 18:09:30+01:00,1.788311
2013-07-02 18:09:36+01:00,2.3018532
2013-07-02 18:09:42+01:00,1.8344154
2013-07-02 18:09:48+01:00,2.076168
2013-07-02 18:09:54+01:00,1.7053108
2013-07-02 18:10:00+01:00,2.214016
2013-07-02 18:10:06+01:00,1.7755508
2013-07-02 18:10:12+01:00,2.0233574
2013-07-02 18:10:18+01:00,1.7139778
2013-07-02 18:10:24+01:00,2.2781715
2013-07-02 18:10:30+01:00,1.9011536
2013-07-02 18:10:36+01:00,2.0615387
2013-07-02 18:10:42+01:00,1.9845276
2013-07-02 18:10:48+01:00,2.0353737
2013-07-02 18:10:54+01:00,1.8156815
2013-07-02 18:11:00+01:00,2.1590004
2013-07-02 18:11:06+01:00,1.9434624
2013-07-02 18:11:12+01:00,2.195984
2013-07-02 18:11:18+01:00,2.029934
2013-07-02 18:11:24+01:00,2.0087433
2013-07-02 18:11:30+01:00,2.1119232
2013-07-02 18:11:36+01:00,2.1212769
2013-07-02 18:11:42+01:00,1.9743576
2013-07-02 18:11:48+01:00,1.8785629
2013-07-02 18:11:54+01:00,2.5900803
2013-07-02 18:12:00+01:00,2.0703354
2013-07-02 18:12:06+01:00,2.9526634
2013-07-02 18:12:12+01:00,2.5454369
2013-07-02 18:12:18+01:00,2.8915672
2013-07-02 18:12:24+01:00,3.4374619
2013-07-02 18:12:30+01:00,2.494625
2013-07-02 18:12:36+01:00,2.767601
2013-07-02 18:12:42+01:00,2.2794685
2013-07-02 18:12:48+01:00,2.7867928
2013-07-02 18:12:54+01:00,2.3950539
2013-07-02 18:13:00+01:00,2.7061806
2013-07-02 18:13:06+01:00,2.5186996
2013-07-02 18:13:12+01:00,2.680832
2013-07-02 18:13:18+01:00,2.307106
2013-07-02 18:13:24+01:00,2.6134567
2013-07-02 18:13:30+01:00,2.4628563
2013-07-02 18:13:36+01:00,2.5888367
2013-07-02 18:13:42+01:00,2.5112343
2013-07-02 18:13:48+01:00,2.7932968
2013-07-02 18:13:54+01:00,2.4524078
2013-07-02 18:14:00+01:00,2.647358
2013-07-02 18:14:06+01:00,2.4024467
2013-07-02 18:14:12+01:00,2.7780724
2013-07-02 18:14:18+01:00,2.5322113
2013-07-02 18:14:24+01:00,2.802208
2013-07-02 18:14:30+01:00,2.5105705
2013-07-02 18:14:36+01:00,2.7036629
2013-07-02 18:14:42+01:00,2.5084229
2013-07-02 18:14:48+01:00,2.6835175
2013-07-02 18:14:54+01:00,2.5100365
2013-07-02 18:15:00+01:00,2.7414055
2013-07-02 18:15:06+01:00,2.6101036
2013-07-02 18:15:12+01:00,2.8557968
2013-07-02 18:15:18+01:00,2.5590706
2013-07-02 18:15:24+01:00,2.7198753
2013-07-02 18:15:30+01:00,2.5641403
2013-07-02 18:15:36+01:00,2.8905525
2013-07-02 18:15:42+01:00,2.5670853
2013-07-02 18:15:48+01:00,2.9144478
2013-07-02 18:15:54+01:00,2.3547668
2013-07-02 18:16:00+01:00,2.671463
2013-07-02 18:16:06+01:00,2.494606
2013-07-02 18:16:12+01:00,2.6909256
2013-07-02 18:16:18+01:00,2.419014
2013-07-02 18:16:24+01:00,2.966053
2013-07-02 18:16:30+01:00,2.2570496
2013-07-02 18:16:36+01:00,2.8875122
2013-07-02 18:16:42+01:00,2.388874
2013-07-02 18:16:48+01:00,2.6293945
2013-07-02 18:16:54+01:00,2.3619156
2013-07-02 18:17:00+01:00,2.5812454
2013-07-02 18:17:06+01:00,2.5194626
2013-07-02 18:17:12+01:00,2.421688
2013-07-02 18:17:18+01:00,2.0420685
2013-07-02 18:17:24+01:00,2.4705505
2013-07-02 18:17:30+01:00,2.2958832
2013-07-02 18:17:36+01:00,2.478302
2013-07-02 18:17:42+01:00,2.1751251
2013-07-02 18:17:48+01:00,2.64888
2013-07-02 18:17:54+01:00,2.2332916
2013-07-02 18:18:00+01:00,2.1315994
2013-07-02 18:18:06+01:00,2.403759
2013-07-02 18:18:12+01:00,2.4867096
2013-07-02 18:18:18+01:00,2.495636
2013-07-02 18:18:24+01:00,2.399685
2013-07-02 18:18:30+01:00,2.3404999
2013-07-02 18:18:36+01:00,2.7109718
2013-07-02 18:18:42+01:00,1.9170876
2013-07-02 18:18:48+01:00,2.843567
2013-07-02 18:18:54+01:00,2.0800133
2013-07-02 18:19:00+01:00,2.408867
2013-07-02 18:19:06+01:00,2.013565
2013-07-02 18:19:12+01:00,2.3596077
2013-07-02 18:19:18+01:00,2.1803513
2013-07-02 18:19:24+01:00,2.5169182
2013-07-02 18:19:30+01:00,1.7923775
2013-07-02 18:19:36+01:00,2.6647987
2013-07-02 18:19:42+01:00,2.1989937
2013-07-02 18:19:48+01:00,2.5345078
2013-07-02 18:19:54+01:00,1.931057
2013-07-02 18:20:00+01:00,2.6139603
2013-07-02 18:20:06+01:00,2.3318748
2013-07-02 18:20:12+01:00,2.7625961
2013-07-02 18:20:18+01:00,2.2005844
2013-07-02 18:20:24+01:00,2.5037308
2013-07-02 18:20:30+01:00,2.040306
2013-07-02 18:20:36+01:00,2.329502
2013-07-02 18:20:42+01:00,2.0236588
2013-07-02 18:20:48+01:00,2.268715
2013-07-02 18:20:54+01:00,1.9411011
2013-07-02 18:21:00+01:00,2.1381989
2013-07-02 18:21:06+01:00,1.5603294
2013-07-02 18:21:12+01:00,2.235485
2013-07-02 18:21:18+01:00,1.8859062
2013-07-02 18:21:24+01:00,2.134636
2013-07-02 18:21:30+01:00,1.6444931
2013-07-02 18:21:36+01:00,2.1917229
2013-07-02 18:21:42+01:00,1.7462578
2013-07-02 18:21:48+01:00,2.143322
2013-07-02 18:21:54+01:00,1.765934
2013-07-02 18:22:00+01:00,2.265171
2013-07-02 18:22:06+01:00,1.7847824
2013-07-02 18:22:12+01:00,2.1231537
2013-07-02 18:22:18+01:00,2.0156555
2013-07-02 18:22:24+01:00,2.3697548
2013-07-02 18:22:30+01:00,1.774086
2013-07-02 18:22:36+01:00,2.6805
2013-07-02 18:22:42+01:00,1.6390076
2013-07-02 18:22:48+01:00,1.9798775
2013-07-02 18:22:54+01:00,1.8920441
2013-07-02 18:23:00+01:00,2.6546173
2013-07-02 18:23:06+01:00,2.109436
2013-07-02 18:23:12+01:00,2.7873688
2013-07-02 18:23:18+01:00,2.3375244
2013-07-02 18:23:24+01:00,2.0856285
2013-07-02 18:23:30+01:00,2.4055939
2013-07-02 18:23:36+01:00,1.8917618
2013-07-02 18:23:42+01:00,1.8759193
2013-07-02 18:23:48+01:00,2.394352
2013-07-02 18:23:54+01:00,1.122673
2013-07-02 18:24:00+01:00,93.25282
2013-07-02 18:24:06+01:00,86.85638
2013-07-02 18:24:12+01:00,88.508835
2013-07-02 18:24:18+01:00,89.3604
2013-07-02 18:24:24+01:00,91.25565
2013-07-02 18:24:30+01:00,89.776276
2013-07-02 18:24:36+01:00,91.11072
2013-07-02 18:24:42+01:00,90.32791
2013-07-02 18:24:48+01:00,90.78698
2013-07-02 18:24:54+01:00,90.732735
2013-07-02 18:25:00+01:00,90.57684
2013-07-02 18:25:06+01:00,89.62967
2013-07-02 18:25:12+01:00,92.103806
2013-07-02 18:25:18+01:00,89.37129
2013-07-02 18:25:24+01:00,89.22998
2013-07-02 18:25:30+01:00,90.46034
2013-07-02 18:25:36+01:00,89.60481
2013-07-02 18:25:42+01:00,90.389885
2013-07-02 18:25:48+01:00,90.00673
2013-07-02 18:25:54+01:00,89.93196
2013-07-02 18:26:00+01:00,90.46153
2013-07-02 18:26:06+01:00,90.44002
2013-07-02 18:26:12+01:00,91.22369
2013-07-02 18:26:18+01:00,89.780945
2013-07-02 18:26:24+01:00,91.46947
2013-07-02 18:26:30+01:00,89.95175
2013-07-02 18:26:36+01:00,90.71929
2013-07-02 18:26:42+01:00,90.35537
2013-07-02 18:26:48+01:00,89.786285
2013-07-02 18:26:54+01:00,89.55697
2013-07-02 18:27:00+01:00,90.72695
2013-07-02 18:27:06+01:00,89.203445
2013-07-02 18:27:12+01:00,91.24905
2013-07-02 18:27:18+01:00,89.55504
2013-07-02 18:27:24+01:00,90.00547
2013-07-02 18:27:30+01:00,89.125046
2013-07-02 18:27:36+01:00,89.8605
2013-07-02 18:27:42+01:00,89.05815
2013-07-02 18:27:48+01:00,89.17952
2013-07-02 18:27:54+01:00,89.433105
2013-07-02 18:28:00+01:00,88.97684
2013-07-02 18:28:06+01:00,88.72202
2013-07-02 18:28:12+01:00,90.00629
2013-07-02 18:28:18+01:00,89.261536
2013-07-02 18:28:24+01:00,89.73889
2013-07-02 18:28:30+01:00,89.89966
2013-07-02 18:28:36+01:00,89.8336
2013-07-02 18:28:42+01:00,89.23195
2013-07-02 18:28:48+01:00,90.61574
2013-07-02 18:28:54+01:00,89.32231
2013-07-02 18:29:00+01:00,90.15074
2013-07-02 18:29:06+01:00,89.390816
2013-07-02 18:29:12+01:00,88.75362
2013-07-02 18:29:18+01:00,87.94639
2013-07-02 18:29:24+01:00,88.567184
2013-07-02 18:29:30+01:00,89.530304
2013-07-02 18:29:36+01:00,89.280525
2013-07-02 18:29:42+01:00,87.83205
2013-07-02 18:29:48+01:00,89.62097
2013-07-02 18:29:54+01:00,89.118195
2013-07-02 18:30:00+01:00,89.378204
2013-07-02 18:30:06+01:00,89.29477
2013-07-02 18:30:12+01:00,90.06828
2013-07-02 18:30:18+01:00,89.81193
2013-07-02 18:30:24+01:00,90.04201
2013-07-02 18:30:30+01:00,90.55377
2013-07-02 18:30:36+01:00,90.88631
2013-07-02 18:30:42+01:00,91.37495
2013-07-02 18:30:48+01:00,91.87184
2013-07-02 18:30:54+01:00,91.23396
2013-07-02 18:31:00+01:00,90.853615
2013-07-02 18:31:06+01:00,91.93021
2013-07-02 18:31:12+01:00,92.11546
2013-07-02 18:31:18+01:00,92.21898
2013-07-02 18:31:24+01:00,91.88977
2013-07-02 18:31:30+01:00,92.23017
2013-07-02 18:31:36+01:00,93.507904
2013-07-02 18:31:42+01:00,91.60513
2013-07-02 18:31:48+01:00,92.3359
2013-07-02 18:31:54+01:00,92.57946
2013-07-02 18:32:00+01:00,92.065025
2013-07-02 18:32:06+01:00,92.78282
2013-07-02 18:32:12+01:00,92.159935
2013-07-02 18:32:18+01:00,93.08655
2013-07-02 18:32:24+01:00,93.43555
2013-07-02 18:32:30+01:00,93.927315
2013-07-02 18:32:36+01:00,95.214355
2013-07-02 18:32:42+01:00,94.64866
2013-07-02 18:32:48+01:00,97.3683
2013-07-02 18:32:54+01:00,93.048004
2013-07-02 18:33:00+01:00,94.45735
2013-07-02 18:33:06+01:00,93.8699
2013-07-02 18:33:12+01:00,93.843704
2013-07-02 18:33:18+01:00,93.17218
2013-07-02 18:33:24+01:00,97.35692
2013-07-02 18:33:30+01:00,93.37627
2013-07-02 18:33:36+01:00,94.81114
2013-07-02 18:33:42+01:00,92.17187
2013-07-02 18:33:48+01:00,92.55843
2013-07-02 18:33:54+01:00,90.79042
2013-07-02 18:34:00+01:00,92.71604
2013-07-02 18:34:06+01:00,91.46661
2013-07-02 18:34:12+01:00,92.24899
2013-07-02 18:34:18+01:00,90.94696
2013-07-02 18:34:24+01:00,92.48746
2013-07-02 18:34:30+01:00,92.01041
2013-07-02 18:34:36+01:00,93.00134
2013-07-02 18:34:42+01:00,90.09972
2013-07-02 18:34:48+01:00,92.6799
2013-07-02 18:34:54+01:00,92.52138
2013-07-02 18:35:00+01:00,92.26863
2013-07-02 18:35:06+01:00,90.874374
2013-07-02 18:35:12+01:00,91.465225
2013-07-02 18:35:18+01:00,91.72012
2013-07-02 18:35:24+01:00,92.009384
2013-07-02 18:35:30+01:00,90.433876
2013-07-02 18:35:36+01:00,90.17537
2013-07-02 18:35:42+01:00,90.15338
2013-07-02 18:35:48+01:00,91.79597
2013-07-02 18:35:54+01:00,89.07418
2013-07-02 18:36:00+01:00,91.36128
2013-07-02 18:36:06+01:00,88.784515
2013-07-02 18:36:12+01:00,89.252655
2013-07-02 18:36:18+01:00,92.028496
2013-07-02 18:36:24+01:00,91.81305
2013-07-02 18:36:30+01:00,90.57324
2013-07-02 18:36:36+01:00,91.536194
2013-07-02 18:36:42+01:00,93.39851
2013-07-02 18:36:48+01:00,92.32449
2013-07-02 18:36:54+01:00,93.19567
2013-07-02 18:37:00+01:00,93.45912
2013-07-02 18:37:06+01:00,92.00416
2013-07-02 18:37:12+01:00,91.60346
2013-07-02 18:37:18+01:00,90.59299
2013-07-02 18:37:24+01:00,90.825
2013-07-02 18:37:30+01:00,90.5863
2013-07-02 18:37:36+01:00,89.87772
2013-07-02 18:37:42+01:00,88.80692
2013-07-02 18:37:48+01:00,88.888176
2013-07-02 18:37:54+01:00,93.83743
2013-07-02 18:38:00+01:00,93.35281
2013-07-02 18:38:06+01:00,94.05231
2013-07-02 18:38:12+01:00,92.986984
2013-07-02 18:38:18+01:00,92.67447
2013-07-02 18:38:24+01:00,92.45493
2013-07-02 18:38:30+01:00,93.10365
2013-07-02 18:38:36+01:00,92.16373
2013-07-02 18:38:42+01:00,91.37005
2013-07-02 18:38:48+01:00,93.07317
2013-07-02 18:38:54+01:00,92.2081
2013-07-02 18:39:00+01:00,91.88547
2013-07-02 18:39:06+01:00,93.724236
2013-07-02 18:39:12+01:00,94.989624
2013-07-02 18:39:18+01:00,91.50712
2013-07-02 18:39:24+01:00,92.685135
2013-07-02 18:39:30+01:00,91.915794
2013-07-02 18:39:36+01:00,92.091125
2013-07-02 18:39:42+01:00,91.66145
2013-07-02 18:39:48+01:00,91.24049
2013-07-02 18:39:54+01:00,90.49717
2013-07-02 18:40:00+01:00,92.21652
2013-07-02 18:40:06+01:00,90.92708
2013-07-02 18:40:12+01:00,90.30553
2013-07-02 18:40:18+01:00,91.34722
2013-07-02 18:40:24+01:00,91.08319
2013-07-02 18:40:30+01:00,90.0258
2013-07-02 18:40:36+01:00,90.772964
2013-07-02 18:40:42+01:00,90.418205
2013-07-02 18:40:48+01:00,90.03096
2013-07-02 18:40:54+01:00,89.429825
2013-07-02 18:41:00+01:00,90.11832
2013-07-02 18:41:06+01:00,88.36524
2013-07-02 18:41:12+01:00,89.7325
2013-07-02 18:41:18+01:00,88.43422
2013-07-02 18:41:24+01:00,89.44273
2013-07-02 18:41:30+01:00,88.73366
2013-07-02 18:41:36+01:00,88.67435
2013-07-02 18:41:42+01:00,88.38494
2013-07-02 18:41:48+01:00,88.99405
2013-07-02 18:41:54+01:00,89.4055
2013-07-02 18:42:00+01:00,88.26443
2013-07-02 18:42:06+01:00,88.8038
2013-07-02 18:42:12+01:00,87.1024
2013-07-02 18:42:18+01:00,88.734634
2013-07-02 18:42:24+01:00,88.77893
2013-07-02 18:42:30+01:00,86.85485
2013-07-02 18:42:36+01:00,86.96512
2013-07-02 18:42:42+01:00,87.35518
2013-07-02 18:42:48+01:00,87.23447
2013-07-02 18:42:54+01:00,87.57087
2013-07-02 18:43:00+01:00,86.58739
2013-07-02 18:43:06+01:00,87.47658
2013-07-02 18:43:12+01:00,87.03012
2013-07-02 18:43:18+01:00,86.03783
2013-07-02 18:43:24+01:00,87.689545
2013-07-02 18:43:30+01:00,89.79808
2013-07-02 18:43:36+01:00,86.00203
2013-07-02 18:43:42+01:00,87.646835
2013-07-02 18:43:48+01:00,86.75018
2013-07-02 18:43:54+01:00,87.06185
2013-07-02 18:44:00+01:00,86.20958
2013-07-02 18:44:06+01:00,86.00197
2013-07-02 18:44:12+01:00,86.32881
2013-07-02 18:44:18+01:00,87.27754
2013-07-02 18:44:24+01:00,87.00063
2013-07-02 18:44:30+01:00,86.78612
2013-07-02 18:44:36+01:00,86.30434
2013-07-02 18:44:42+01:00,86.468315
2013-07-02 18:44:48+01:00,86.60875
2013-07-02 18:44:54+01:00,85.607315
2013-07-02 18:45:00+01:00,85.854805
2013-07-02 18:45:06+01:00,86.41901
2013-07-02 18:45:12+01:00,87.128525
2013-07-02 18:45:18+01:00,86.18964
2013-07-02 18:45:24+01:00,86.379875
2013-07-02 18:45:30+01:00,87.16753
2013-07-02 18:45:36+01:00,85.72119
2013-07-02 18:45:42+01:00,86.287766
2013-07-02 18:45:48+01:00,85.162476
2013-07-02 18:45:54+01:00,84.724335
2013-07-02 18:46:00+01:00,86.88413
2013-07-02 18:46:06+01:00,87.44732
2013-07-02 18:46:12+01:00,85.726105
2013-07-02 18:46:18+01:00,88.86175
2013-07-02 18:46:24+01:00,87.47778
2013-07-02 18:46:30+01:00,94.08637
2013-07-02 18:46:36+01:00,91.21363
2013-07-02 18:46:42+01:00,96.70324
2013-07-02 18:46:48+01:00,122.518936
2013-07-02 18:46:54+01:00,68.58782
2013-07-02 18:47:00+01:00,44.434086
2013-07-02 18:47:06+01:00,0.0
2013-07-02 18:47:12+01:00,2.9001656
2013-07-02 18:47:18+01:00,3.8789978
2013-07-02 18:47:24+01:00,3.100624
2013-07-02 18:47:30+01:00,4.964218
2013-07-02 18:47:36+01:00,2.843235
2013-07-02 18:47:42+01:00,2.8084335
2013-07-02 18:47:48+01:00,3.989048
2013-07-02 18:47:54+01:00,3.4813232
2013-07-02 18:48:00+01:00,3.4452286
2013-07-02 18:48:06+01:00,3.6122208
2013-07-02 18:48:12+01:00,3.6784477
2013-07-02 18:48:18+01:00,3.3285637
2013-07-02 18:48:24+01:00,3.6751938
2013-07-02 18:48:30+01:00,3.1907234
2013-07-02 18:48:36+01:00,3.5852814
2013-07-02 18:48:42+01:00,3.3963814
2013-07-02 18:48:48+01:00,3.3848915
2013-07-02 18:48:54+01:00,2.7713547
2013-07-02 18:49:00+01:00,3.845028
2013-07-02 18:49:06+01:00,3.1369476
2013-07-02 18:49:12+01:00,3.9745522
2013-07-02 18:49:18+01:00,3.5426636
2013-07-02 18:49:24+01:00,3.563877
2013-07-02 18:49:30+01:00,3.1937485
2013-07-02 18:49:36+01:00,3.7491646
2013-07-02 18:49:42+01:00,3.2697983
2013-07-02 18:49:48+01:00,3.6510086
2013-07-02 18:49:54+01:00,3.207943
2013-07-02 18:50:00+01:00,3.1678658
2013-07-02 18:50:06+01:00,3.3215408
2013-07-02 18:50:12+01:00,3.8356934
2013-07-02 18:50:18+01:00,3.3944092
2013-07-02 18:50:24+01:00,3.5372086
2013-07-02 18:50:30+01:00,3.1149406
2013-07-02 18:50:36+01:00,3.7768517
2013-07-02 18:50:42+01:00,3.0073318
2013-07-02 18:50:48+01:00,3.765152
2013-07-02 18:50:54+01:00,3.193325
2013-07-02 18:51:00+01:00,3.8755722
2013-07-02 18:51:06+01:00,2.9713058
2013-07-02 18:51:12+01:00,4.2103195
2013-07-02 18:51:18+01:00,2.984169
2013-07-02 18:51:24+01:00,3.6476974
2013-07-02 18:51:30+01:00,3.3346634
2013-07-02 18:51:36+01:00,3.7647133
2013-07-02 18:51:42+01:00,3.1902924
2013-07-02 18:51:48+01:00,3.7320747
2013-07-02 18:51:54+01:00,3.3472328
2013-07-02 18:52:00+01:00,3.7202606
2013-07-02 18:52:06+01:00,3.445053
2013-07-02 18:52:12+01:00,3.680336
2013-07-02 18:52:18+01:00,3.396492
2013-07-02 18:52:24+01:00,3.6948853
2013-07-02 18:52:30+01:00,2.9895248
2013-07-02 18:52:36+01:00,3.7095947
2013-07-02 18:52:42+01:00,4.8239822
2013-07-02 18:52:48+01:00,4.7676277
2013-07-02 18:52:54+01:00,4.084629
2013-07-02 18:53:00+01:00,4.646305
2013-07-02 18:53:06+01:00,3.6729279
2013-07-02 18:53:12+01:00,4.779995
2013-07-02 18:53:18+01:00,3.9378319
2013-07-02 18:53:24+01:00,4.2889786
2013-07-02 18:53:30+01:00,4.043339
2013-07-02 18:53:36+01:00,4.11644
2013-07-02 18:53:42+01:00,3.795044
2013-07-02 18:53:48+01:00,3.9312325
2013-07-02 18:53:54+01:00,3.8149033
2013-07-02 18:54:00+01:00,5.833603
2013-07-02 18:54:06+01:00,3.5731506
2013-07-02 18:54:12+01:00,3.2173004
2013-07-02 18:54:18+01:00,2.8990135
2013-07-02 18:54:24+01:00,3.0109482
2013-07-02 18:54:30+01:00,7.4267673
2013-07-02 18:54:36+01:00,9.025364
2013-07-02 18:54:42+01:00,10.299429
2013-07-02 18:54:48+01:00,20.24003
2013-07-02 18:54:54+01:00,14.334501
2013-07-02 18:55:00+01:00,8.644545
2013-07-02 18:55:06+01:00,3.0801468
2013-07-02 18:55:12+01:00,4.7524605
2013-07-02 18:55:18+01:00,3.8900719
2013-07-02 18:55:24+01:00,5.406975
2013-07-02 18:55:30+01:00,4.776451
2013-07-02 18:55:36+01:00,5.3550377
2013-07-02 18:55:42+01:00,4.843624
2013-07-02 18:55:48+01:00,5.5579834
2013-07-02 18:55:54+01:00,4.916744
2013-07-02 18:56:00+01:00,5.314106
2013-07-02 18:56:06+01:00,5.1117783
2013-07-02 18:56:12+01:00,5.2342033
2013-07-02 18:56:18+01:00,4.3370743
2013-07-02 18:56:24+01:00,4.8033714
2013-07-02 18:56:30+01:00,4.775936
2013-07-02 18:56:36+01:00,4.6046944
2013-07-02 18:56:42+01:00,4.5526466
2013-07-02 18:56:48+01:00,4.697422
2013-07-02 18:56:54+01:00,4.169304
2013-07-02 18:57:00+01:00,4.8367233
2013-07-02 18:57:06+01:00,4.619076
2013-07-02 18:57:12+01:00,4.6917458
2013-07-02 18:57:18+01:00,4.402897
2013-07-02 18:57:24+01:00,4.436161
2013-07-02 18:57:30+01:00,4.255417
2013-07-02 18:57:36+01:00,4.9842033
2013-07-02 18:57:42+01:00,4.467663
2013-07-02 18:57:48+01:00,4.5555534
2013-07-02 18:57:54+01:00,4.252865
2013-07-02 18:58:00+01:00,4.9013786
2013-07-02 18:58:06+01:00,4.2317047
2013-07-02 18:58:12+01:00,4.7226295
2013-07-02 18:58:18+01:00,4.3149185
2013-07-02 18:58:24+01:00,4.7526436
2013-07-02 18:58:30+01:00,4.334606
2013-07-02 18:58:36+01:00,4.6679115
2013-07-02 18:58:42+01:00,4.0654907
2013-07-02 18:58:48+01:00,4.6302757
2013-07-02 18:58:54+01:00,4.435238
2013-07-02 18:59:00+01:00,4.9289246
2013-07-02 18:59:06+01:00,4.3677216
2013-07-02 18:59:12+01:00,4.6934204
2013-07-02 18:59:18+01:00,4.3827934
2013-07-02 18:59:24+01:00,4.9909325
2013-07-02 18:59:30+01:00,4.1846848
2013-07-02 18:59:36+01:00,5.6459923
2013-07-02 18:59:42+01:00,4.776268
2013-07-02 18:59:48+01:00,4.9535713
2013-07-02 18:59:54+01:00,2.608673
2013-07-02 19:00:00+01:00,3.2684631
2013-07-02 19:00:06+01:00,3.7230797
2013-07-02 19:00:12+01:00,4.406513
2013-07-02 19:00:18+01:00,3.5758247
2013-07-02 19:00:24+01:00,4.6453667
2013-07-02 19:00:30+01:00,3.7578926
2013-07-02 19:00:36+01:00,4.7627296
2013-07-02 19:00:42+01:00,3.6485634
2013-07-02 19:00:48+01:00,4.1894608
2013-07-02 19:00:54+01:00,4.144375
2013-07-02 19:01:00+01:00,4.3595085
2013-07-02 19:01:06+01:00,3.8659897
2013-07-02 19:01:12+01:00,4.2814865
2013-07-02 19:01:18+01:00,3.8973541
2013-07-02 19:01:24+01:00,4.2154427
2013-07-02 19:01:30+01:00,4.0046844
2013-07-02 19:01:36+01:00,4.2682
2013-07-02 19:01:42+01:00,4.0803223
2013-07-02 19:01:48+01:00,4.708378
2013-07-02 19:01:54+01:00,3.4550323
2013-07-02 19:02:00+01:00,3.9472008
2013-07-02 19:02:06+01:00,3.5413551
2013-07-02 19:02:12+01:00,4.893631
2013-07-02 19:02:18+01:00,3.7220154
2013-07-02 19:02:24+01:00,4.0620766
2013-07-02 19:02:30+01:00,3.3933563
2013-07-02 19:02:36+01:00,3.8767815
2013-07-02 19:02:42+01:00,3.3483925
2013-07-02 19:02:48+01:00,3.9942055
2013-07-02 19:02:54+01:00,3.4049225
2013-07-02 19:03:00+01:00,4.04739
2013-07-02 19:03:06+01:00,3.3152962
2013-07-02 19:03:12+01:00,4.180683
2013-07-02 19:03:18+01:00,3.1861763
2013-07-02 19:03:24+01:00,3.993206
2013-07-02 19:03:30+01:00,3.6213646
2013-07-02 19:03:36+01:00,3.4429817
2013-07-02 19:03:42+01:00,3.6826744
2013-07-02 19:03:48+01:00,3.6697044
2013-07-02 19:03:54+01:00,3.2880592
2013-07-02 19:04:00+01:00,3.7737198
2013-07-02 19:04:06+01:00,3.5352669
2013-07-02 19:04:12+01:00,4.0057106
2013-07-02 19:04:18+01:00,4.085392
2013-07-02 19:04:24+01:00,3.541977
2013-07-02 19:04:30+01:00,3.6293259
2013-07-02 19:04:36+01:00,4.044647
2013-07-02 19:04:42+01:00,5.0369606
2013-07-02 19:04:48+01:00,3.782711
2013-07-02 19:04:54+01:00,3.5973434
2013-07-02 19:05:00+01:00,4.5519257
2013-07-02 19:05:06+01:00,3.499073
2013-07-02 19:05:12+01:00,3.9522247
2013-07-02 19:05:18+01:00,3.5037918
2013-07-02 19:05:24+01:00,4.1303024
2013-07-02 19:05:30+01:00,3.398182
